window,gaussian_id,affected_bR,bR_total,A_n,A_c,A_opportunity,D_opportunity,A_support,D_support,A_cap,D_cap,A_G0,D_G0,A_simple,D_simple,A_oac,D_oac,delta_G0,delta_simple,delta_OAC,delta_OAC_minus_delta_G0,A_low_evidence,D_low_evidence,A_OAC_above_threshold,D_OAC_above_threshold,A_OAC_topK,D_OAC_topK
W1,193443,0,0.0,17.0,16.0,13.000138620903712,13.000138620903712,12,12,0,0,9.420779088511205e-05,9.420779088511205e-05,0.00014236657193079165,0.00014236657193079165,0.00011637338098847721,0.00011637338098847721,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,193574,0,0.0,9.0,9.0,9.0,9.0,8,8,0,0,2.259616015483819e-05,2.259616015483819e-05,2.3569130893373862e-05,2.3569130893373862e-05,2.259616015483819e-05,2.259616015483819e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,193931,0,0.0,6.0,6.0,6.0,6.0,5,5,0,0,4.1619169048582684e-05,4.1619169048582684e-05,6.987958388532827e-05,6.987958388532827e-05,4.1619169048582684e-05,4.1619169048582684e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,194169,0,0.0,21.0,18.0,18.0,18.0,16,16,0,0,0.0002668641904425125,0.0002668641904425125,0.0003923605703768118,0.0003923605703768118,0.00030325476186649153,0.00030325476186649153,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,195374,0,0.0,25.0,22.0,21.0,21.0,19,19,0,0,0.00042241548205185,0.00042241548205185,0.0009482658194150153,0.0009482658194150153,0.000490001959180146,0.000490001959180146,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,195580,0,0.0,26.0,20.0,18.71890379932801,18.71890379932801,16,16,0,0,0.00034527040420931143,0.00034527040420931143,0.0009982405388285266,0.0009982405388285266,0.0004559248200428455,0.0004559248200428455,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,195848,0,0.0,31.0,27.0,25.879233181613365,25.879233181613365,22,22,0,0,0.000243563926880476,0.000243563926880476,0.00034577640867023465,0.00034577640867023465,0.00028530643303331107,0.00028530643303331107,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,195886,0,0.0,34.0,33.0,31.27743031207243,31.27743031207243,26,26,0,0,0.00021766215316417294,0.00021766215316417294,0.0015938070273205677,0.0015938070273205677,0.00023446043963718256,0.00023446043963718256,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,196209,0,0.0,13.0,13.0,12.0,12.0,9,9,0,0,0.0009979421246008803,0.0009979421246008803,0.0015698259533112673,0.0015698259533112673,0.0010603135073884353,0.0010603135073884353,0.0,0.0,0.0,0.0,0,0,1,1,1,1
W1,196434,0,0.0,10.0,10.0,3.114530105634888,3.114530105634888,4,4,0,0,0.00011041068937629461,0.00011041068937629461,0.00031221859086265623,0.00031221859086265623,0.0002172665837823712,0.0002172665837823712,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,196678,0,0.0,14.0,14.0,13.973979469762632,13.973979469762632,13,13,0,0,0.00033638258459437305,0.00033638258459437305,0.00032048392852362945,0.00032048392852362945,0.0003368695581790757,0.0003368695581790757,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,196979,0,0.0,24.0,24.0,23.17835450618592,23.17835450618592,18,18,0,0,5.068771218930124e-05,5.068771370512574e-05,5.691371618276203e-05,5.691371821743534e-05,5.222008348509125e-05,5.222008504674157e-05,1.5158245006961259e-12,2.0346733128093035e-12,1.561650324842772e-12,4.58258241466461e-14,0,0,0,0,0,0
W1,197532,0,0.0,7.0,7.0,7.0,7.0,6,6,0,0,0.0004338489587618304,0.0004338489587618304,0.00047360948985782883,0.00047360948985782883,0.0004338489587618304,0.0004338489587618304,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,197938,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.00017919354286277667,0.00017919354286277667,0.00024735285419279413,0.00024735285419279413,0.00017919354286277667,0.00017919354286277667,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,198382,0,0.0,17.0,17.0,15.0,15.0,15,15,0,0,0.00042591727191500147,0.00042591727191500147,0.0005198500451130963,0.0005198500451130963,0.00047075066895868584,0.00047075066895868584,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,198587,0,0.0,9.0,9.0,9.0,9.0,8,8,0,0,0.00016810593206173507,0.00016810593206173507,0.0003086472819607087,0.0003086472819607087,0.00016810593206173507,0.00016810593206173507,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,200389,0,0.0,34.0,25.0,24.0,24.0,20,20,0,0,8.947156032638606e-05,8.947156032638606e-05,0.00023492909951785727,0.00023492909951785727,0.00012142568901438107,0.00012142568901438107,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,200440,0,0.0,11.0,11.0,11.0,11.0,10,10,0,0,0.000134841001619696,0.000134841001619696,0.00025729038837157174,0.00025729038837157174,0.000134841001619696,0.000134841001619696,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,200512,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.0003097558534221889,0.0003097558534221889,0.00037442616784274905,0.00037442616784274905,0.0003097558534221889,0.0003097558534221889,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,201595,0,0.0,12.0,12.0,12.0,12.0,9,9,0,0,0.0002512536095006605,0.0002512536095006605,0.0003362299036594728,0.0003362299036594728,0.0002512536095006605,0.0002512536095006605,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,201636,0,0.0,15.0,15.0,15.0,15.0,14,14,0,0,0.000406626838472827,0.000406626838472827,0.00039824782334817307,0.00039824782334817307,0.000406626838472827,0.000406626838472827,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,201901,0,0.0,22.0,21.0,17.271386915159766,17.271386915159766,14,14,0,0,9.125276011445749e-05,9.125276011445749e-05,0.0005166482777023119,0.0005166482777023119,0.00011153817907778274,0.00011153817907778274,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,202030,0,0.0,9.0,9.0,9.0,9.0,8,8,0,0,0.000600542846915649,0.000600542846915649,0.0005502936058444331,0.0005502936058444331,0.000600542846915649,0.000600542846915649,0.0,0.0,0.0,0.0,0,0,1,1,1,1
W1,204001,0,0.0,65.0,55.0,48.93646083437474,48.93646083437474,44,44,0,0,5.492378571279215e-05,5.492378571279215e-05,0.00012406350709777726,0.00012406350709777726,7.15903774912311e-05,7.15903774912311e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,204011,0,0.0,63.0,57.0,53.86039758230436,53.86039758230436,44,44,0,0,0.00014762892838032915,0.00014762892838032915,0.0010694248115150824,0.0010694248115150824,0.0001709483276089187,0.0001709483276089187,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,204121,0,0.0,58.0,52.0,51.67414333844637,51.67414333844637,43,43,0,0,7.730483458190767e-05,7.730483163389036e-05,0.0001046633248919659,0.0001046633216638334,8.608843273873041e-05,8.608842945575087e-05,-2.948017304989052e-12,-3.2281324965563463e-12,-3.2829795332993753e-12,-3.349622283103232e-13,0,0,0,0,0,0
W1,204294,0,0.0,77.0,73.0,59.89664251472041,59.89664251472041,55,55,0,0,7.438302656579936e-06,7.438302656579936e-06,1.030706817726408e-05,1.030706817726408e-05,9.4293297968539e-06,9.4293297968539e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,204972,0,0.0,13.0,13.0,13.0,13.0,10,10,0,0,0.00010826389594652798,0.00010826389594652798,0.00010796949830971639,0.00010796949830971639,0.00010826389594652798,0.00010826389594652798,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,205154,0,0.0,25.0,20.0,19.0,19.0,17,17,0,0,0.0001522834291796471,0.0001522834291796471,0.00037797659401637084,0.00037797659401637084,0.00019200954113955502,0.00019200954113955502,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,205813,0,0.0,23.0,23.0,23.0,23.0,17,17,0,0,2.317674028270868e-05,2.3025168878160436e-05,2.455947101472088e-05,2.4369902361878185e-05,2.317674028270868e-05,2.3025168878160436e-05,-1.5157140454824248e-07,-1.8956865284269365e-07,-1.5157140454824248e-07,0.0,0,0,0,0,0,0
W1,206026,1,0.32174891233444214,92.0,78.0,63.070371545077776,63.070371545077776,54,54,0,0,6.14099941779672e-05,6.104776916948662e-05,0.00011642848267788376,0.0001155989016134833,8.789811812988988e-05,8.737965371687014e-05,-3.622250084805783e-07,-8.295810644004683e-07,-5.184644130197432e-07,-1.5623940453916494e-07,0,0,0,0,0,0
W1,206201,0,0.0,72.0,66.0,61.72419761093721,61.72419756824348,53,53,0,0,4.871833413545895e-05,4.871833417335456e-05,8.428799461489705e-05,8.428799465104797e-05,5.6335315285442585e-05,5.633531536585788e-05,3.7895610315117484e-14,3.615091895541739e-14,8.04152954620406e-14,4.2519685146923114e-14,0,0,0,0,0,0
W1,206978,0,0.0,70.0,61.0,59.0,59.0,50,50,0,0,1.8786185437599405e-05,1.8786185437599405e-05,2.6218391057561193e-05,2.6218391057561193e-05,2.206631305368819e-05,2.206631305368819e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,207365,0,0.0,98.0,91.0,75.3351815696023,75.3351815696023,67,67,0,0,3.32905267228217e-05,3.32905267228217e-05,6.63486539306786e-05,6.63486539306786e-05,4.280110864495543e-05,4.280110864495543e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,207527,0,0.0,97.0,96.0,73.81390311266499,73.81390311266499,65,65,0,0,1.1849800344007193e-05,1.1849800338733061e-05,2.4219455496821186e-05,2.4219455493093973e-05,1.538066832365244e-05,1.5380668316806784e-05,-5.2741319612418375e-15,-3.727212630330254e-15,-6.845655905205264e-15,-1.5715239439634265e-15,0,0,0,0,0,0
W1,207949,1,0.022084776312112808,98.0,98.0,76.6550015580624,76.6550015580624,70,70,0,0,4.1149991295863383e-05,4.1128374991905695e-05,7.094231606994814e-05,7.090146050431542e-05,5.204015908618499e-05,5.201282212057726e-05,-2.161630395768879e-08,-4.0855565632723833e-08,-2.7336965607731615e-08,-5.720661650042826e-09,0,0,0,0,0,0
W1,208761,0,0.0,68.0,63.0,56.0,56.0,49,49,0,0,6.0490887552934385e-05,6.0490887552934385e-05,8.161080406471234e-05,8.161080406471234e-05,7.258906506352127e-05,7.258906506352127e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,208796,0,0.0,73.0,66.0,63.76947001579815,63.76947001579815,57,57,0,0,3.2808518895227244e-05,3.279648271709697e-05,4.282124678100855e-05,4.2805045694799176e-05,3.7277198041294805e-05,3.7263522477418994e-05,-1.2036178130274302e-08,-1.620108620937116e-08,-1.3675563875810838e-08,-1.6393857455365354e-09,0,0,0,0,0,0
W1,208899,0,0.0,69.0,58.0,56.0,56.0,46,46,0,0,1.2546223105909506e-05,1.2546223105909506e-05,2.0024624871503814e-05,2.0024624871503814e-05,1.5264571445523233e-05,1.5264571445523233e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,209313,0,0.0,70.0,61.0,57.87298740685884,57.87298740685884,51,51,0,0,6.303294333309038e-05,6.298545752331717e-05,7.997217461188519e-05,7.991173727541824e-05,7.538730554541834e-05,7.53305125882574e-05,-4.748580977320942e-08,-6.043733646695e-08,-5.679295716093944e-08,-9.307147387730016e-09,0,0,0,0,0,0
W1,209343,0,0.0,65.0,60.0,58.82687579156695,58.82687579156695,51,51,0,0,1.5868136233089847e-05,1.5868136233089847e-05,2.503258948402996e-05,2.503258948402996e-05,1.7427277519188125e-05,1.7427277519188125e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,210400,0,0.0,12.0,12.0,11.0,11.0,10,10,0,0,3.4052986090197615e-06,3.4052986090197615e-06,7.526736541391316e-06,7.526736541391316e-06,3.6323185162877457e-06,3.6323185162877457e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,211062,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.0005201873609621543,0.0005201873609621543,0.00045550598667235627,0.00045550598667235627,0.0005201873609621543,0.0005201873609621543,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,211279,0,0.0,15.0,15.0,12.0,12.0,11,11,0,0,0.00011511152241231079,0.00011511152241231079,0.00014085387721420362,0.00014085387721420362,0.00013669493286461905,0.00013669493286461905,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,212529,0,0.0,3.0,3.0,3.0,3.0,3,3,0,0,4.294927445395539e-05,4.294927445395539e-05,6.467546751086189e-05,6.467546751086189e-05,4.294927445395539e-05,4.294927445395539e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,212572,0,0.0,5.0,5.0,5.0,5.0,4,4,0,0,3.356144115969073e-05,3.356144115969073e-05,3.504899154610904e-05,3.504899154610904e-05,3.356144115969073e-05,3.356144115969073e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,214099,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.00023844077077228576,0.00023844077077228576,0.0002212941477044411,0.0002212941477044411,0.00023844077077228576,0.00023844077077228576,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,214720,0,0.0,19.0,18.0,17.99985663283826,17.99985663283826,12,12,0,0,1.8500548637568365e-05,1.850054873330465e-05,3.128341881169901e-05,3.1283418937192085e-05,1.934160870980076e-05,1.9341608809889343e-05,9.573628511044124e-14,1.2549307431978032e-13,1.0008858433892265e-13,4.352299228481404e-15,0,0,0,0,0,0
W1,215167,0,0.0,26.0,26.0,23.999983147634925,23.999983147634925,18,18,0,0,0.0004257566929569433,0.0004257566974344557,0.0005225346482918231,0.0005225346552870839,0.00045616815986502374,0.0004561681646623613,4.47751238212904e-12,6.995260815913229e-12,4.797337548913261e-12,3.1982516678422113e-13,0,0,0,0,0,0
W1,215762,0,0.0,10.0,10.0,10.0,10.0,9,9,0,0,0.00020756145331688459,0.00020756145331688459,0.0002945400293483921,0.0002945400293483921,0.00020756145331688459,0.00020756145331688459,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,216080,0,0.0,18.0,18.0,18.0,18.0,12,12,0,0,0.0003622030197271266,0.0003622030197271266,0.00048244309911820436,0.00048244309911820436,0.0003622030197271266,0.0003622030197271266,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,216721,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.0001163314686891681,0.0001163314686891681,0.00011750288291617519,0.00011750288291617519,0.0001163314686891681,0.0001163314686891681,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,216794,0,0.0,15.0,15.0,13.2770047150781,13.2770047150781,13,13,0,0,0.0002626551024150103,0.0002626551024150103,0.00030577005326029106,0.00030577005326029106,0.00028884908166575314,0.00028884908166575314,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,216801,0,0.0,11.0,11.0,11.0,11.0,10,10,0,0,1.0910815531546673e-05,1.0910815531546673e-05,1.083018317276118e-05,1.083018317276118e-05,1.0910815531546673e-05,1.0910815531546673e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,216934,0,0.0,19.0,15.0,12.043592356156413,12.043592356156413,10,10,0,0,1.1973555756053669e-05,1.1973555756053669e-05,1.9841173807629346e-05,1.9841173807629346e-05,1.7165219377040465e-05,1.7165219377040465e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,218680,0,0.0,16.0,16.0,15.817077653051266,15.817077653051266,14,14,0,0,3.7589134418425374e-06,3.7589134418425374e-06,6.6970845114863825e-06,6.6970845114863825e-06,3.793610246325872e-06,3.793610246325872e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,219011,0,0.0,20.0,19.0,18.332636612560258,18.332636612560258,13,13,0,0,2.2075914154839894e-05,2.2075914154839894e-05,2.816096462580063e-05,2.816096462580063e-05,2.37241105431401e-05,2.37241105431401e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,220847,0,0.0,23.0,23.0,23.0,23.0,17,17,0,0,0.00025606863124741483,0.00025606863124741483,0.00026666447304315706,0.00026666447304315706,0.00025606863124741483,0.00025606863124741483,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,221468,0,0.0,8.0,8.0,8.0,8.0,7,7,0,0,0.0004517591678450117,0.0004517591678450117,0.00045736547275739334,0.00045736547275739334,0.0004517591678450117,0.0004517591678450117,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,221529,0,0.0,7.0,7.0,7.0,7.0,6,6,0,0,1.1784420166804921e-05,1.1784420166804921e-05,1.1867975679454725e-05,1.1867975679454725e-05,1.1784420166804921e-05,1.1784420166804921e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,221669,0,0.0,9.0,9.0,9.0,9.0,8,8,0,0,0.0002743674059754792,0.0002743674059754792,0.0004009113287356395,0.0004009113287356395,0.0002743674059754792,0.0002743674059754792,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,221732,0,0.0,12.0,11.0,10.941580294310889,10.941580294310889,10,10,0,0,0.00016088295099810543,0.00016088295099810543,0.00018932590046842322,0.00018932590046842322,0.00017227944871064298,0.00017227944871064298,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,223056,0,0.0,10.0,10.0,10.0,10.0,8,8,0,0,0.0001744043816870544,0.0001744043816870544,0.0005544679704290846,0.0005544679704290846,0.0001744043816870544,0.0001744043816870544,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,224035,0,0.0,11.0,11.0,11.0,11.0,9,9,0,0,6.524457322401841e-05,6.524457322401841e-05,6.580959539450844e-05,6.580959539450844e-05,6.524457322401841e-05,6.524457322401841e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,225038,0,0.0,23.0,23.0,23.0,23.0,17,17,0,0,6.559070796989228e-05,6.558851996289931e-05,7.005971091057127e-05,7.005739587251317e-05,6.559070796989228e-05,6.558851996289931e-05,-2.1880069929670507e-09,-2.315038058104432e-09,-2.1880069929670507e-09,0.0,0,0,0,0,0,0
W1,225193,0,0.0,79.0,75.0,63.954364468738774,63.954364468738774,56,56,0,0,2.0950315510260565e-05,2.0946152822086097e-05,2.8935336630281366e-05,2.892887731321006e-05,2.5588881611151947e-05,2.5583797270783496e-05,-4.1626881744676796e-09,-6.459317071305328e-09,-5.084340368450554e-09,-9.216521939828747e-10,0,0,0,0,0,0
W1,225948,0,0.0,10.0,10.0,10.0,10.0,8,8,0,0,2.6539499685895862e-05,2.6539499685895862e-05,2.6975418074701074e-05,2.6975418074701074e-05,2.6539499685895862e-05,2.6539499685895862e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,226473,0,0.0,14.0,14.0,14.0,14.0,13,13,0,0,4.3173878501485365e-05,4.3173878501485365e-05,4.344853457349592e-05,4.344853457349592e-05,4.3173878501485365e-05,4.3173878501485365e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,227147,0,0.0,57.0,49.0,49.0,49.0,42,42,0,0,9.16561459465788e-06,9.16561459465788e-06,1.5879002369857086e-05,1.5879002369857086e-05,1.0549103590077937e-05,1.0549103590077937e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,227471,0,0.0,5.0,5.0,5.0,5.0,4,4,0,0,9.052279619936598e-06,9.052279619936598e-06,9.539450137903978e-06,9.539450137903978e-06,9.052279619936598e-06,9.052279619936598e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,227706,0,0.0,57.0,49.0,48.98310003207496,48.98310003207496,42,42,0,0,9.885362875167461e-06,9.885362875167461e-06,1.747211778266346e-05,1.747211778266346e-05,1.1381122188399059e-05,1.1381122188399059e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,230513,0,0.0,13.0,13.0,12.0,12.0,11,11,0,0,2.045964444837759e-06,2.045964444837759e-06,2.8141949583234287e-06,2.8141949583234287e-06,2.173837222640119e-06,2.173837222640119e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,230615,0,0.0,15.0,15.0,12.20459964580639,12.20459964580639,13,13,0,0,0.00021087382513087504,0.00021087382513087504,0.0003119071214162165,0.0003119071214162165,0.0002472509512768802,0.0002472509512768802,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,231039,0,0.0,15.0,14.0,12.0,12.0,8,8,0,0,1.990155590950356e-05,1.990155590950356e-05,2.529088567762226e-05,2.529088567762226e-05,2.363309764253548e-05,2.363309764253548e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,231400,0,0.0,11.0,11.0,10.0,10.0,9,9,0,0,1.6854748971375308e-05,1.6854748971375308e-05,4.980492857184302e-05,4.980492857184302e-05,1.8058659612187833e-05,1.8058659612187833e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,231676,0,0.0,15.0,15.0,14.409609428189292,14.409609428189292,10,10,0,0,3.4789985647876165e-06,3.4789985647876165e-06,3.3435114143586235e-06,3.3435114143586235e-06,3.5905689900052477e-06,3.5905689900052477e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,231691,0,0.0,19.0,16.0,16.0,16.0,16,16,0,0,4.2628739177380816e-05,4.2628739177380816e-05,8.791636002166842e-05,8.791636002166842e-05,4.902305005398794e-05,4.902305005398794e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,232130,0,0.0,14.0,14.0,14.0,14.0,12,12,0,0,7.879126314946916e-05,7.879126314946916e-05,0.00010028940467388418,0.00010028940467388418,7.879126314946916e-05,7.879126314946916e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,232857,0,0.0,19.0,19.0,18.22055059517938,18.22055059517938,13,13,0,0,0.00021681015965837136,0.00021681015965837136,0.0002792532830211647,0.0002792532830211647,0.00022441539649446681,0.00022441539649446681,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,233063,0,0.0,22.0,18.0,17.0,17.0,12,12,0,0,0.00010420717742156491,0.00010420717742156491,0.00015488241497042416,0.00015488241497042416,0.00012901841014098514,0.00012901841014098514,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,233376,0,0.0,8.0,8.0,6.0,6.0,5,5,0,0,2.583991522442375e-05,2.583991522442375e-05,3.574870367701876e-05,3.574870367701876e-05,3.10078982693085e-05,3.10078982693085e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,233549,0,0.0,16.0,16.0,15.0,15.0,14,14,0,0,1.8733661186272343e-05,1.8733661186272343e-05,2.3721870039584006e-05,2.3721870039584006e-05,1.9719643353970885e-05,1.9719643353970885e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,233890,0,0.0,10.0,10.0,10.0,10.0,9,9,0,0,0.00011017955621355213,0.00011017955621355213,0.0001064195944154212,0.0001064195944154212,0.00011017955621355213,0.00011017955621355213,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,234091,0,0.0,7.0,7.0,7.0,7.0,6,6,0,0,6.535217081753737e-05,6.535217081753737e-05,7.198995735488161e-05,7.198995735488161e-05,6.535217081753737e-05,6.535217081753737e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,235904,1,0.39838188886642456,16.0,16.0,4.9415163686205625,4.948660449224696,5,5,1,1,0.0008205164263124232,0.0008211740903441012,0.0019718704543539266,0.00197360740022875,0.0016410328526248463,0.0016423481806882023,6.576640316779958e-07,1.7369458748233563e-06,1.3153280633559916e-06,6.576640316779958e-07,0,0,1,1,1,1
W1,236947,0,0.0,6.0,6.0,5.0,5.0,4,4,0,0,2.0939854948665015e-05,2.0939854948665015e-05,2.791269044549643e-05,2.791269044549643e-05,2.3266505498516686e-05,2.3266505498516686e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,237456,0,0.0,13.0,13.0,13.0,13.0,10,10,0,0,0.00021002462465101137,0.00021002462465101137,0.0002641880413739143,0.0002641880413739143,0.00021002462465101137,0.00021002462465101137,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,238384,0,0.0,22.0,18.0,18.0,18.0,16,16,0,0,0.00010527571037693468,0.00010527571037693468,0.00022055236644709657,0.00022055236644709657,0.00012441674862728643,0.00012441674862728643,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,239332,0,0.0,13.0,13.0,13.0,13.0,10,10,0,0,9.939293704519514e-05,9.939293704519514e-05,0.00011580644439818196,0.00011580644439818196,9.939293704519514e-05,9.939293704519514e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,239371,0,0.0,23.0,19.0,19.0,19.0,17,17,0,0,4.7627793786313816e-05,4.7627793786313816e-05,7.378485570413709e-05,7.378485570413709e-05,5.591088835784666e-05,5.591088835784666e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,239526,0,0.0,17.0,17.0,17.0,17.0,15,15,0,0,4.14915564431674e-06,4.14915564431674e-06,4.423710500020168e-06,4.423710500020168e-06,4.14915564431674e-06,4.14915564431674e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,240645,0,0.0,9.0,9.0,9.0,9.0,8,8,0,0,0.00011831745870141377,0.00011831745870141377,0.0002022705964532628,0.0002022705964532628,0.00011831745870141377,0.00011831745870141377,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,241070,0,0.0,16.0,16.0,15.961587142510961,15.961587142510961,11,11,0,0,0.00032241334429272683,0.0003224133456569689,0.0004067507068891144,0.00040675070762282106,0.00032303377681437267,0.00032303377818123996,1.3642420526593924e-12,7.337066609651444e-13,1.3668672855897401e-12,2.625232930347776e-15,0,0,0,0,0,0
W1,242850,0,0.0,52.0,45.0,45.0,45.0,38,38,0,0,1.0238070392303119e-05,1.0238070392303119e-05,1.3993700280706322e-05,1.3993700280706322e-05,1.1700651876917849e-05,1.1700651876917849e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W1,242914,0,0.0,64.0,59.0,53.33872277049234,53.33872277049234,47,47,0,0,3.118645865107794e-05,3.1186458565812814e-05,5.6483566840456146e-05,5.648356675291857e-05,3.6985113825462537e-05,3.698511372434364e-05,-8.526512829121202e-14,-8.753757538716017e-14,-1.0111889488717204e-13,-1.5853766595960023e-14,0,0,0,0,0,0
